model_key,mileage,engine_power,private_parking_available,has_gps,has_air_conditioning,automatic_car,has_getaround_connect,has_speed_regulator,rental_price_per_day,fuel_electro,fuel_hybrid_petrol,fuel_petrol,car_type_coupe,car_type_estate,car_type_hatchback,car_type_sedan,car_type_subcompact,car_type_suv,car_type_van
Peugeot,164900,100,0,1,0,0,0,0,85,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Peugeot,150002,100,0,1,0,0,0,1,103,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Renault,117872,85,1,1,0,0,0,0,102,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Citroën,66314,135,0,0,0,0,0,0,127,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Peugeot,216114,105,0,1,0,0,0,0,99,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Peugeot,159505,100,0,0,0,0,0,0,100,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Citroën,221904,100,1,0,0,0,1,0,35,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Renault,147243,120,1,1,1,0,1,0,128,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Audi,140638,160,1,1,0,0,1,1,133,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Citroën,123796,135,1,1,0,0,1,1,125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Renault,201102,85,1,0,0,0,0,0,94,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Peugeot,238592,90,0,1,0,0,0,0,62,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Peugeot,182798,105,1,0,0,0,0,0,102,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Peugeot,116868,105,0,1,0,0,1,0,117,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Peugeot,64486,100,1,1,0,0,0,0,111,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Peugeot,167013,100,1,1,0,0,0,0,111,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Citroën,103683,120,1,1,1,0,0,0,102,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Citroën,73416,120,0,1,0,0,0,0,130,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Renault,142724,120,1,1,0,0,1,0,122,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Citroën,127017,120,0,1,0,0,0,0,114,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Citroën,151391,120,0,1,0,0,0,1,123,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Renault,88985,135,1,1,0,0,1,0,135,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Citroën,186684,120,1,1,0,0,0,0,107,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Renault,156756,120,1,1,0,0,0,0,117,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Citroën,236259,135,0,0,0,0,0,0,80,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Citroën,233375,135,0,1,0,0,0,0,98,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Peugeot,195032,100,0,0,0,0,0,0,70,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Peugeot,228885,100,1,1,1,0,0,0,77,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Renault,214613,85,0,1,0,0,0,0,91,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Peugeot,154190,105,0,1,0,0,1,0,106,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Citroën,243093,110,1,0,0,0,0,0,37,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Peugeot,79526,105,0,0,0,0,0,0,122,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Citroën,169449,135,1,0,0,0,0,0,103,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Renault,157968,120,1,1,1,0,1,0,119,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Citroën,161034,120,1,1,0,0,1,1,122,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Peugeot,197704,100,0,1,0,0,0,0,97,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Renault,83268,85,0,1,0,0,1,0,111,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Citroën,139999,120,0,1,0,0,1,1,122,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Peugeot,139649,105,0,1,0,0,0,0,99,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Citroën,173160,122,1,1,0,0,1,0,114,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Peugeot,80340,100,0,1,0,0,0,0,115,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Peugeot,181297,105,0,1,0,0,1,1,115,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Audi,223829,190,1,1,1,1,1,0,144,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Renault,163675,135,1,1,1,0,1,0,122,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Citroën,110136,120,1,1,0,0,1,1,133,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Audi,230212,150,1,1,0,0,1,1,119,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Peugeot,125974,105,0,1,0,0,0,0,117,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Renault,93866,140,0,0,0,0,0,0,142,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Renault,132522,140,1,1,0,0,0,1,144,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Citroën,150534,135,0,0,0,0,0,1,106,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Renault,194410,85,0,1,0,0,1,0,92,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Peugeot,161581,105,1,1,1,0,1,0,114,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Citroën,194748,120,0,1,0,0,1,0,110,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Renault,165274,135,0,1,0,0,1,0,128,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Renault,188155,135,0,1,0,0,1,0,122,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Renault,130335,135,1,1,0,0,0,0,121,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Renault,127511,140,1,1,0,0,1,0,141,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Audi,187176,190,0,1,0,1,1,0,141,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Citroën,111523,120,0,0,0,0,0,0,125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Audi,218341,120,1,1,1,0,0,0,73,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Audi,172496,190,1,1,1,0,1,0,141,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Citroën,149390,135,0,1,1,0,0,0,107,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Citroën,171848,120,0,1,0,0,1,0,113,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Citroën,180574,135,0,1,0,1,1,0,121,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Peugeot,243386,105,0,1,0,0,0,0,88,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Audi,123622,190,1,1,1,1,1,0,160,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Citroën,94654,135,0,1,0,1,1,1,133,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Audi,164621,190,1,1,1,1,1,1,160,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Audi,86420,160,0,1,0,1,1,1,163,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Citroën,200121,135,0,1,0,0,0,0,107,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Audi,92856,190,1,1,0,1,1,0,160,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Citroën,75373,135,0,0,0,0,0,0,141,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Citroën,152137,135,0,1,0,0,0,0,108,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Peugeot,165851,105,1,1,0,0,0,0,104,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Citroën,171266,120,1,1,0,0,1,1,127,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Renault,161666,135,0,1,1,0,1,0,123,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Citroën,229128,135,1,1,0,0,1,1,114,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Audi,130500,160,0,1,0,0,0,0,28,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Renault,168180,135,1,1,0,0,1,1,126,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Citroën,106596,135,0,1,0,0,0,0,112,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Peugeot,164889,105,0,1,0,0,0,0,28,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Citroën,165599,135,1,1,0,0,1,0,128,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Audi,159773,190,0,1,0,1,1,0,117,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Renault,212710,110,1,1,0,0,0,0,71,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Citroën,151246,135,0,1,0,0,1,1,115,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Renault,84734,85,0,1,0,0,0,0,112,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Citroën,47771,135,0,1,0,0,0,0,114,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Renault,164998,85,1,1,0,0,0,0,105,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Peugeot,129901,105,0,1,0,0,0,0,28,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Renault,109391,140,1,1,0,1,1,1,160,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Peugeot,185141,105,0,1,0,0,0,0,106,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Audi,140904,190,0,1,1,0,1,1,144,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Peugeot,109195,105,0,1,0,0,1,0,114,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Peugeot,129181,100,1,1,0,0,0,0,103,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Citroën,99600,120,0,1,0,0,0,0,120,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Citroën,75254,120,1,1,0,0,1,0,122,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Peugeot,124822,100,0,1,0,0,0,0,102,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Peugeot,198759,105,0,1,0,0,0,0,97,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Citroën,125928,135,0,1,1,0,0,0,117,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Peugeot,95636,105,1,1,0,0,1,0,120,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Citroën,121742,135,0,1,1,0,1,1,124,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Peugeot,217330,90,1,1,0,0,0,0,71,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Citroën,109620,120,0,1,0,0,1,1,124,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Peugeot,190639,105,0,1,0,0,1,1,96,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Citroën,136093,135,1,1,1,0,0,0,116,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Renault,146879,85,0,1,0,0,0,0,99,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Citroën,191556,122,0,1,0,0,1,1,112,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Renault,147891,135,0,1,0,1,1,0,131,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Peugeot,198084,105,0,1,0,0,0,0,98,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Renault,80403,140,0,0,0,0,0,0,141,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Citroën,106442,135,0,1,0,1,0,0,132,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Renault,123353,135,0,1,0,0,1,0,132,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Renault,161432,135,0,1,1,0,1,0,122,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Renault,85319,140,0,1,0,0,1,0,139,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Citroën,162550,122,1,1,0,0,1,0,110,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Citroën,188982,120,0,1,1,0,0,0,62,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Peugeot,94987,105,0,0,0,0,0,0,93,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
PGO,231261,180,0,1,0,0,1,1,97,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Renault,79964,85,0,0,0,0,0,0,114,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Peugeot,110913,100,1,1,0,0,0,0,124,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Citroën,181751,122,1,1,0,0,1,0,112,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Citroën,102377,135,0,1,0,0,0,0,121,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Citroën,176702,135,0,1,0,0,1,0,120,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Peugeot,216144,100,0,1,0,0,1,0,109,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Peugeot,169410,105,0,1,1,0,1,0,114,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Audi,201782,141,1,1,1,0,1,1,79,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Peugeot,116892,105,0,0,0,0,0,0,100,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Citroën,124389,135,1,1,0,0,1,0,130,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Renault,161739,85,0,1,0,0,0,0,105,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Renault,176557,85,0,0,0,0,0,0,28,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Audi,193500,100,1,1,0,0,1,0,114,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Peugeot,144913,105,1,1,0,0,0,0,101,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Citroën,135491,120,1,1,0,0,0,1,112,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Peugeot,109600,100,0,1,0,0,1,1,122,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Peugeot,63604,100,0,0,0,0,0,1,98,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Renault,119035,135,0,1,1,0,1,0,138,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Renault,109012,135,1,1,0,0,1,0,120,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Citroën,110323,120,0,1,0,0,1,1,122,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Peugeot,158577,105,0,1,0,0,0,0,107,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Peugeot,160015,105,0,1,0,0,1,1,113,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Citroën,106206,120,0,1,0,0,0,0,106,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Citroën,160911,135,0,1,0,0,1,1,117,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Audi,165731,155,1,1,0,1,1,0,125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Peugeot,115924,100,1,1,0,0,1,0,125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Peugeot,168331,100,1,1,0,0,1,0,89,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Audi,95534,160,1,1,0,1,0,1,159,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Audi,154178,160,0,1,0,1,1,0,124,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Peugeot,120859,105,0,1,0,0,0,1,108,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Citroën,121019,120,1,1,0,0,1,1,114,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Audi,223390,190,1,1,0,1,1,1,125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Audi,204150,150,1,1,1,0,1,0,125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Renault,200444,140,1,1,1,0,1,1,127,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Renault,165271,135,1,1,0,0,1,0,109,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Audi,119760,190,1,1,1,1,1,0,161,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Citroën,121960,135,0,1,0,0,0,0,123,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Peugeot,85238,105,1,1,0,0,1,0,115,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Renault,255773,120,1,1,0,0,1,0,99,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Citroën,92526,135,0,1,0,0,0,1,124,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Renault,160619,85,0,1,0,0,1,0,108,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Audi,165593,190,1,1,1,0,1,0,145,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Citroën,160800,135,0,1,1,0,1,0,100,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Peugeot,152360,100,0,0,0,0,0,0,105,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Renault,119576,85,1,1,0,0,0,0,114,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Audi,131164,190,1,1,1,1,1,1,166,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Audi,95639,190,1,1,1,1,1,0,155,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Citroën,260831,130,0,0,0,0,1,0,67,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Renault,164633,85,1,1,0,0,1,1,117,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Renault,130433,135,1,1,0,0,1,0,138,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Citroën,145903,135,0,1,0,1,0,1,117,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Citroën,151490,135,0,1,0,0,0,0,108,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Renault,145918,120,1,1,0,0,1,0,100,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Citroën,134304,120,1,1,1,0,1,0,126,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Renault,271181,100,1,0,0,0,0,0,28,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
BMW,72374,85,0,0,0,0,0,0,97,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Citroën,113846,135,0,1,0,1,0,0,119,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Renault,145193,85,1,1,0,0,0,0,105,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Citroën,199053,135,0,1,0,0,1,1,99,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Peugeot,158801,105,0,1,0,0,1,0,111,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Peugeot,189325,100,1,1,0,0,0,0,103,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Citroën,234365,135,1,1,0,0,1,0,127,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Renault,126551,120,1,1,0,0,1,0,128,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Citroën,204858,135,0,1,0,0,1,0,100,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
PGO,110465,180,1,0,0,1,1,0,117,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Renault,166404,120,1,1,0,0,0,0,109,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Audi,189844,173,1,1,0,1,1,0,81,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Renault,190417,110,1,1,0,0,1,0,74,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Peugeot,131871,100,0,1,0,0,0,1,117,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Citroën,107042,120,1,1,1,0,0,0,119,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Audi,115533,190,0,1,0,0,1,1,152,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Peugeot,126591,105,0,1,0,0,0,0,110,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Citroën,193673,135,0,0,0,1,1,0,113,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Peugeot,111622,100,1,1,0,0,0,0,124,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Renault,95787,85,0,0,0,0,0,0,99,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Citroën,182768,160,0,1,1,0,1,1,124,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Renault,188160,135,0,1,1,0,1,0,126,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Peugeot,179770,105,0,1,1,0,0,0,110,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Renault,146581,85,0,1,0,0,0,0,102,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Audi,155270,190,0,1,1,0,1,0,133,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Renault,156732,135,1,1,1,0,0,0,124,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Peugeot,137756,100,1,1,1,0,0,0,110,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Peugeot,164442,105,0,0,0,0,0,0,100,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Renault,123782,135,1,1,0,0,1,0,135,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Renault,94089,135,1,1,0,0,1,1,121,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Citroën,63587,135,1,1,0,0,1,1,137,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Renault,138483,135,1,1,1,0,1,1,142,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Citroën,172945,135,1,0,0,0,1,0,87,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
PGO,79812,190,1,1,0,0,0,1,143,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Citroën,169063,120,1,1,0,0,0,1,77,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Peugeot,119162,105,0,0,0,0,0,0,109,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Citroën,156392,120,0,0,0,0,0,0,110,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Renault,76452,120,1,1,0,0,1,0,138,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Audi,178174,190,1,1,0,0,1,0,128,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Citroën,130878,120,1,1,0,0,1,0,122,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Citroën,212126,135,0,1,0,0,0,0,97,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Peugeot,173722,100,1,1,0,0,0,0,91,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Citroën,119417,135,1,1,1,1,1,0,128,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
