rental_id,car_id,checkin_type,state,delay_at_checkout_in_minutes,previous_ended_rental_id,time_delta_with_previous_rental_in_minutes,delay_category
526713,400078,mobile,canceled,,,,7- Not applicable
564521,412426,mobile,canceled,,,,7- Not applicable
567059,404766,connect,canceled,,,,7- Not applicable
550696,356260,mobile,canceled,,,,7- Not applicable
566873,167788,mobile,canceled,,,,7- Not applicable
539366,394340,mobile,canceled,,,,7- Not applicable
564084,350109,mobile,ended,,,,7- Not applicable
566747,396110,mobile,canceled,,,,7- Not applicable
523583,403526,mobile,canceled,,,,7- Not applicable
538959,377926,mobile,canceled,,,,7- Not applicable
522719,392479,mobile,canceled,,,,7- Not applicable
566291,349280,mobile,canceled,,,,7- Not applicable
551913,248627,mobile,canceled,,,,7- Not applicable
562946,246368,connect,canceled,,,,7- Not applicable
563054,312397,mobile,canceled,,,,7- Not applicable
520627,375887,connect,canceled,,,,7- Not applicable
551872,310661,mobile,ended,,,,7- Not applicable
538703,364890,mobile,ended,,,,7- Not applicable
520530,402156,mobile,canceled,,,,7- Not applicable
538306,356857,mobile,canceled,,,,7- Not applicable
566477,411458,mobile,canceled,,,,7- Not applicable
564058,176220,connect,canceled,,,,7- Not applicable
514856,354388,mobile,canceled,,,,7- Not applicable
564967,282208,mobile,canceled,,,,7- Not applicable
562397,341861,connect,canceled,,,,7- Not applicable
554085,206938,mobile,canceled,,,,7- Not applicable
554242,412113,mobile,canceled,,,,7- Not applicable
530615,334190,connect,canceled,,,,7- Not applicable
550702,313376,mobile,ended,,,,7- Not applicable
549821,354467,mobile,ended,,,,7- Not applicable
529946,404322,mobile,canceled,,,,7- Not applicable
529739,394928,connect,canceled,,,,7- Not applicable
549807,402289,mobile,ended,,,,7- Not applicable
508737,358274,mobile,canceled,,,,7- Not applicable
554615,397670,mobile,canceled,,,,7- Not applicable
510435,367627,mobile,ended,,,,7- Not applicable
570715,309517,mobile,canceled,,,,7- Not applicable
567283,286170,mobile,canceled,,,,7- Not applicable
515572,397136,mobile,canceled,,,,7- Not applicable
567227,414995,mobile,canceled,,,,7- Not applicable
567202,387676,mobile,canceled,,,,7- Not applicable
567176,366025,mobile,canceled,,,,7- Not applicable
566969,395853,mobile,ended,,,,7- Not applicable
528775,299211,mobile,canceled,,,,7- Not applicable
528738,403787,mobile,canceled,,,,7- Not applicable
542896,408060,mobile,canceled,,,,7- Not applicable
542932,373690,mobile,canceled,,,,7- Not applicable
568964,178204,mobile,ended,,,,7- Not applicable
543089,348082,mobile,canceled,,,,7- Not applicable
518058,320481,mobile,canceled,,,,7- Not applicable
514630,366287,connect,canceled,,,,7- Not applicable
561369,364537,mobile,canceled,,,,7- Not applicable
562556,230688,mobile,canceled,,,,7- Not applicable
553859,402832,mobile,ended,,536133.0,0.0,7- Not applicable
564025,379972,mobile,canceled,,,,7- Not applicable
553056,406211,mobile,ended,,,,7- Not applicable
549304,324406,mobile,canceled,,,,7- Not applicable
563992,212504,mobile,canceled,,,,7- Not applicable
513899,299017,connect,canceled,,,,7- Not applicable
550770,378674,mobile,ended,,,,7- Not applicable
549865,408833,mobile,canceled,,,,7- Not applicable
540468,402304,mobile,ended,,,,7- Not applicable
553139,297851,mobile,canceled,,547650.0,240.0,7- Not applicable
540616,319375,mobile,ended,,,,7- Not applicable
536006,340754,mobile,canceled,,,,7- Not applicable
536002,268771,mobile,ended,,,,7- Not applicable
541450,378172,mobile,ended,,,,7- Not applicable
550751,356777,mobile,ended,,,,7- Not applicable
563752,337768,mobile,ended,,,,7- Not applicable
563679,412251,mobile,canceled,,,,7- Not applicable
535473,400849,mobile,canceled,,,,7- Not applicable
535325,378355,mobile,ended,,,,7- Not applicable
550048,223143,mobile,canceled,,,,7- Not applicable
541221,405923,mobile,canceled,,,,7- Not applicable
534688,244386,mobile,ended,,,,7- Not applicable
533575,380069,mobile,ended,,,,7- Not applicable
563087,406700,mobile,canceled,,,,7- Not applicable
506686,400229,mobile,ended,,,,7- Not applicable
532025,390166,mobile,canceled,,,,7- Not applicable
563075,411080,mobile,canceled,,,,7- Not applicable
535483,341484,mobile,canceled,,,,7- Not applicable
561337,367426,mobile,canceled,,,,7- Not applicable
547657,371828,mobile,ended,,,,7- Not applicable
566505,410915,mobile,canceled,,,,7- Not applicable
558787,352734,mobile,ended,,,,7- Not applicable
571945,277354,mobile,ended,,,,7- Not applicable
558827,368803,mobile,ended,,,,7- Not applicable
558828,362765,mobile,ended,,,,7- Not applicable
558835,401612,mobile,canceled,,,,7- Not applicable
547241,328016,mobile,ended,,,,7- Not applicable
570643,359294,mobile,canceled,,,,7- Not applicable
558969,348482,connect,canceled,,,,7- Not applicable
547463,307689,mobile,canceled,,,,7- Not applicable
570345,364652,connect,canceled,,,,7- Not applicable
559699,309027,mobile,canceled,,,,7- Not applicable
547591,310846,mobile,ended,,,,7- Not applicable
559227,393179,mobile,canceled,,,,7- Not applicable
547721,392656,mobile,canceled,,,,7- Not applicable
526686,276923,mobile,canceled,,,,7- Not applicable
569890,383237,mobile,canceled,,,,7- Not applicable
559288,370997,connect,canceled,,,,7- Not applicable
524578,349526,mobile,ended,,,,7- Not applicable
548177,411835,mobile,canceled,,,,7- Not applicable
540731,363658,mobile,canceled,,,,7- Not applicable
559133,335341,mobile,canceled,,558460.0,300.0,7- Not applicable
548269,282630,mobile,canceled,,,,7- Not applicable
569302,411746,mobile,canceled,,,,7- Not applicable
559478,365529,mobile,ended,,,,7- Not applicable
562553,285957,mobile,canceled,,,,7- Not applicable
572105,393406,mobile,ended,,,,7- Not applicable
572535,401387,mobile,canceled,,,,7- Not applicable
572612,358982,connect,canceled,,,,7- Not applicable
573010,411700,mobile,canceled,,,,7- Not applicable
574044,348293,connect,canceled,,,,7- Not applicable
533006,314455,mobile,ended,,,,7- Not applicable
551096,360264,mobile,canceled,,,,7- Not applicable
573848,386413,connect,canceled,,,,7- Not applicable
532681,334190,connect,canceled,,,,7- Not applicable
551077,335970,mobile,canceled,,,,7- Not applicable
541582,334190,connect,canceled,,539414.0,60.0,7- Not applicable
574472,376791,connect,ended,,,,7- Not applicable
560829,340014,connect,canceled,,,,7- Not applicable
560787,413181,mobile,canceled,,560542.0,150.0,7- Not applicable
558196,371144,mobile,canceled,,,,7- Not applicable
546829,219550,connect,ended,,,,7- Not applicable
548355,375311,mobile,canceled,,,,7- Not applicable
558219,376677,connect,canceled,,563347.0,660.0,7- Not applicable
575207,222888,mobile,ended,,,,7- Not applicable
558260,211586,mobile,ended,,,,7- Not applicable
560636,368593,mobile,canceled,,,,7- Not applicable
560878,296815,connect,canceled,,,,7- Not applicable
560295,342085,connect,canceled,,,,7- Not applicable
547039,409872,mobile,ended,,,,7- Not applicable
528977,393908,mobile,canceled,,,,7- Not applicable
547072,395489,mobile,canceled,,,,7- Not applicable
573364,298493,mobile,ended,,,,7- Not applicable
528056,205891,mobile,ended,,,,7- Not applicable
546948,402528,connect,canceled,,556249.0,330.0,7- Not applicable
561573,381437,mobile,ended,,,,7- Not applicable
531936,404583,mobile,canceled,,,,7- Not applicable
551372,261576,mobile,canceled,,547240.0,210.0,7- Not applicable
523516,167490,mobile,canceled,,,,7- Not applicable
540323,266895,mobile,ended,,,,7- Not applicable
518001,298248,mobile,canceled,,,,7- Not applicable
518304,404708,mobile,ended,,,,7- Not applicable
561044,372809,connect,canceled,,557343.0,690.0,7- Not applicable
556400,212965,connect,canceled,,,,7- Not applicable
518608,403962,mobile,canceled,,,,7- Not applicable
556202,392169,mobile,canceled,,,,7- Not applicable
556165,400952,mobile,canceled,,,,7- Not applicable
556000,405122,mobile,canceled,,,,7- Not applicable
561559,390927,connect,canceled,,537960.0,0.0,7- Not applicable
561572,309055,mobile,ended,,,,7- Not applicable
555982,325350,mobile,ended,,,,7- Not applicable
520081,288955,mobile,canceled,,,,7- Not applicable
520158,381981,mobile,canceled,,,,7- Not applicable
539326,407838,mobile,canceled,,,,7- Not applicable
539219,340112,mobile,ended,,,,7- Not applicable
562300,413067,mobile,ended,,,,7- Not applicable
562314,347311,mobile,canceled,,,,7- Not applicable
562480,173061,connect,ended,,560790.0,690.0,7- Not applicable
563905,245817,mobile,canceled,,,,7- Not applicable
557237,366025,mobile,canceled,,555447.0,360.0,7- Not applicable
557082,400454,mobile,ended,,,,7- Not applicable
516821,357975,mobile,canceled,,,,7- Not applicable
562893,277440,mobile,canceled,,,,7- Not applicable
538851,403031,mobile,ended,,,,7- Not applicable
549983,356540,mobile,ended,,,,7- Not applicable
556590,383105,mobile,canceled,,,,7- Not applicable
517354,360574,mobile,canceled,,,,7- Not applicable
563495,300102,mobile,canceled,,,,7- Not applicable
557588,408578,mobile,canceled,,,,7- Not applicable
548374,359887,mobile,ended,,,,7- Not applicable
569099,414028,mobile,ended,,,,7- Not applicable
568853,335276,connect,canceled,,560375.0,690.0,7- Not applicable
540321,373871,mobile,canceled,,,,7- Not applicable
568579,349678,connect,canceled,,,,7- Not applicable
540286,366587,mobile,canceled,,,,7- Not applicable
508536,238800,mobile,ended,,,,7- Not applicable
522325,279668,mobile,ended,,,,7- Not applicable
568285,416262,mobile,canceled,,,,7- Not applicable
568020,400165,mobile,canceled,,,,7- Not applicable
514929,378119,mobile,canceled,,,,7- Not applicable
515712,361232,mobile,canceled,,,,7- Not applicable
548453,374241,mobile,canceled,,,,7- Not applicable
557717,314466,connect,canceled,,,,7- Not applicable
548973,227830,mobile,canceled,,,,7- Not applicable
567869,221634,mobile,canceled,,,,7- Not applicable
549135,394752,mobile,canceled,,,,7- Not applicable
563140,392070,mobile,canceled,,,,7- Not applicable
557975,393406,mobile,ended,,,,7- Not applicable
519716,380455,mobile,ended,,,,7- Not applicable
567832,413098,mobile,canceled,,,,7- Not applicable
567800,414501,mobile,ended,,,,7- Not applicable
557702,356551,connect,canceled,,,,7- Not applicable
516923,380478,mobile,canceled,,,,7- Not applicable
563178,288136,mobile,canceled,,,,7- Not applicable
563425,318867,mobile,canceled,,,,7- Not applicable
560262,375128,connect,canceled,,,,7- Not applicable
546115,325983,mobile,ended,,,,7- Not applicable
551538,297355,mobile,ended,,,,7- Not applicable
534517,393018,mobile,canceled,,,,7- Not applicable
568315,369679,mobile,canceled,,,,7- Not applicable
511798,396755,mobile,ended,,,,7- Not applicable
537901,337534,mobile,canceled,,,,7- Not applicable
557424,336650,connect,ended,,,,7- Not applicable
561763,409370,mobile,ended,,,,7- Not applicable
537948,274476,mobile,canceled,,,,7- Not applicable
557472,221634,mobile,canceled,,,,7- Not applicable
538360,384744,mobile,ended,,,,7- Not applicable
510377,402597,mobile,canceled,,,,7- Not applicable
568678,390927,connect,canceled,,,,7- Not applicable
509020,239664,mobile,canceled,,,,7- Not applicable
571797,338647,mobile,canceled,,570367.0,630.0,7- Not applicable
538374,338465,mobile,canceled,,,,7- Not applicable
561588,378003,connect,ended,,,,7- Not applicable
571086,406256,mobile,ended,,,,7- Not applicable
536848,398733,mobile,ended,,,,7- Not applicable
568960,312351,connect,canceled,,,,7- Not applicable
506571,378463,mobile,canceled,,,,7- Not applicable
570994,375144,mobile,ended,,,,7- Not applicable
539092,392685,mobile,canceled,,,,7- Not applicable
568966,373507,connect,canceled,,,,7- Not applicable
539151,282893,mobile,canceled,,548646.0,30.0,7- Not applicable
570713,411578,mobile,ended,,566615.0,420.0,7- Not applicable
539205,249274,connect,canceled,,,,7- Not applicable
562534,335230,mobile,ended,,,,7- Not applicable
537534,406363,mobile,ended,,,,7- Not applicable
568223,415160,mobile,canceled,,,,7- Not applicable
572619,273214,mobile,ended,,,,7- Not applicable
511998,358775,mobile,ended,,,,7- Not applicable
522996,385174,mobile,canceled,,,,7- Not applicable
536249,391430,mobile,canceled,,,,7- Not applicable
536341,365635,connect,canceled,,,,7- Not applicable
539420,401787,mobile,canceled,,,,7- Not applicable
562550,195888,mobile,canceled,,,,7- Not applicable
539466,345445,connect,ended,,,,7- Not applicable
520994,361262,mobile,canceled,,,,7- Not applicable
568022,400184,mobile,ended,,,,7- Not applicable
562507,244848,connect,canceled,,,,7- Not applicable
518810,180787,mobile,canceled,,,,7- Not applicable
536423,225795,connect,canceled,,,,7- Not applicable
567375,369219,mobile,canceled,,,,7- Not applicable
545333,217777,connect,canceled,,,,7- Not applicable
567582,355179,mobile,ended,,,,7- Not applicable
567793,255576,connect,canceled,,,,7- Not applicable
536548,403430,mobile,ended,,,,7- Not applicable
567660,362580,mobile,canceled,,,,7- Not applicable
514480,383962,mobile,canceled,,,,7- Not applicable
537759,400371,mobile,canceled,,,,7- Not applicable
536866,360379,mobile,ended,,,,7- Not applicable
537246,340051,mobile,canceled,,,,7- Not applicable
545202,367365,connect,canceled,,,,7- Not applicable
561924,389321,mobile,ended,,,,7- Not applicable
537531,408772,mobile,canceled,,,,7- Not applicable
566564,347556,mobile,canceled,,,,7- Not applicable
512285,385351,mobile,ended,,,,7- Not applicable
567887,336416,connect,canceled,,,,7- Not applicable
545357,408467,mobile,ended,,,,7- Not applicable
539357,267155,mobile,ended,,,,7- Not applicable
570361,387124,mobile,canceled,,,,7- Not applicable
561909,385774,mobile,canceled,,,,7- Not applicable
546922,384056,mobile,canceled,,,,7- Not applicable
551967,373050,mobile,ended,,,,7- Not applicable
570762,296038,mobile,ended,,,,7- Not applicable
559633,352650,connect,canceled,,,,7- Not applicable
546365,384056,mobile,canceled,,,,7- Not applicable
561625,218930,mobile,canceled,,,,7- Not applicable
551958,403265,connect,canceled,,551363.0,0.0,7- Not applicable
551851,363658,mobile,canceled,,,,7- Not applicable
545695,404906,mobile,canceled,,,,7- Not applicable
559826,379747,mobile,canceled,,,,7- Not applicable
568428,351660,connect,canceled,,563040.0,0.0,7- Not applicable
546160,352528,connect,canceled,,546578.0,630.0,7- Not applicable
559923,352441,mobile,canceled,,,,7- Not applicable
551846,340833,mobile,canceled,,,,7- Not applicable
546491,366448,mobile,canceled,,,,7- Not applicable
546738,288953,mobile,ended,,,,7- Not applicable
560009,405026,mobile,ended,,,,7- Not applicable
568170,406784,mobile,canceled,,,,7- Not applicable
551736,386747,mobile,ended,,,,7- Not applicable
534996,406261,mobile,ended,,,,7- Not applicable
560094,397466,mobile,ended,,564099.0,60.0,7- Not applicable
534656,382083,mobile,ended,,,,7- Not applicable
560118,414778,mobile,canceled,,,,7- Not applicable
575488,311376,mobile,canceled,,,,7- Not applicable
560998,412455,mobile,canceled,,561577.0,0.0,7- Not applicable
535271,385238,mobile,canceled,,,,7- Not applicable
563388,373871,mobile,canceled,,,,7- Not applicable
552155,412870,mobile,canceled,,,,7- Not applicable
535348,347169,mobile,ended,,,,7- Not applicable
560968,390702,connect,canceled,,,,7- Not applicable
539358,396536,mobile,canceled,,,,7- Not applicable
558523,412226,mobile,ended,,,,7- Not applicable
539383,352393,connect,canceled,,,,7- Not applicable
560266,411958,mobile,canceled,,,,7- Not applicable
569692,319373,connect,canceled,,,,7- Not applicable
558616,315670,mobile,canceled,,,,7- Not applicable
569982,393406,mobile,canceled,,,,7- Not applicable
569707,326698,mobile,canceled,,,,7- Not applicable
562392,175118,mobile,ended,,,,7- Not applicable
558686,412775,mobile,canceled,,,,7- Not applicable
545640,312840,connect,canceled,,,,7- Not applicable
546874,294327,connect,canceled,,,,7- Not applicable
569736,376491,connect,canceled,,571965.0,510.0,7- Not applicable
569571,367507,mobile,canceled,,,,7- Not applicable
569867,415325,mobile,ended,,,,7- Not applicable
569870,295783,connect,canceled,,,,7- Not applicable
562230,415198,mobile,canceled,,,,7- Not applicable
535752,257398,mobile,ended,,,,7- Not applicable
552865,312351,connect,canceled,,,,7- Not applicable
569233,387278,mobile,canceled,,,,7- Not applicable
552226,295992,mobile,canceled,,,,7- Not applicable
535671,402851,mobile,canceled,,,,7- Not applicable
562062,300610,mobile,canceled,,,,7- Not applicable
569063,412337,connect,canceled,,,,7- Not applicable
569012,314069,mobile,ended,,,,7- Not applicable
546843,404797,mobile,canceled,,,,7- Not applicable
562763,305189,mobile,ended,,,,7- Not applicable
563472,372109,mobile,ended,,,,7- Not applicable
563504,327216,mobile,ended,,,,7- Not applicable
550526,255837,mobile,canceled,,,,7- Not applicable
571976,335276,connect,canceled,,,,7- Not applicable
559853,363133,connect,ended,,,,7- Not applicable
557217,400709,mobile,ended,,,,7- Not applicable
550679,296815,connect,canceled,,,,7- Not applicable
532919,371573,mobile,ended,,,,7- Not applicable
532620,276919,mobile,canceled,,,,7- Not applicable
571801,399120,mobile,canceled,,,,7- Not applicable
570014,248159,mobile,canceled,,,,7- Not applicable
571768,378757,mobile,canceled,,,,7- Not applicable
556110,211860,connect,canceled,,,,7- Not applicable
571442,230201,connect,canceled,,,,7- Not applicable
557063,224728,mobile,canceled,,,,7- Not applicable
570890,229646,mobile,canceled,,,,7- Not applicable
531609,404592,mobile,canceled,,,,7- Not applicable
571332,397698,connect,canceled,,,,7- Not applicable
556942,220293,mobile,ended,,,,7- Not applicable
556241,396767,mobile,canceled,,,,7- Not applicable
556267,274554,mobile,canceled,,,,7- Not applicable
550140,377454,mobile,ended,,,,7- Not applicable
539761,353999,mobile,canceled,,,,7- Not applicable
539912,398613,mobile,ended,,,,7- Not applicable
570904,413389,mobile,ended,,,,7- Not applicable
550462,382238,mobile,canceled,,,,7- Not applicable
550500,295697,mobile,ended,,,,7- Not applicable
534408,255078,mobile,canceled,,,,7- Not applicable
549089,398195,mobile,canceled,,,,7- Not applicable
555953,407253,mobile,canceled,,,,7- Not applicable
560173,294230,mobile,canceled,,,,7- Not applicable
549511,187883,mobile,ended,,,,7- Not applicable
554672,352631,mobile,canceled,,,,7- Not applicable
566917,345552,connect,canceled,,,,7- Not applicable
549940,229540,mobile,canceled,,,,7- Not applicable
560752,396198,mobile,ended,,,,7- Not applicable
547798,409731,mobile,canceled,,,,7- Not applicable
566547,408243,mobile,canceled,,,,7- Not applicable
566434,379145,mobile,canceled,,,,7- Not applicable
573876,349678,connect,canceled,,,,7- Not applicable
548152,410939,connect,ended,,557055.0,0.0,7- Not applicable
548256,404381,mobile,canceled,,,,7- Not applicable
534811,387801,mobile,ended,,,,7- Not applicable
559160,408271,mobile,canceled,,,,7- Not applicable
548275,337131,connect,canceled,,,,7- Not applicable
550330,258416,mobile,canceled,,,,7- Not applicable
558343,406027,connect,canceled,,,,7- Not applicable
560594,412028,mobile,canceled,,,,7- Not applicable
555659,260298,mobile,ended,,,,7- Not applicable
548717,389087,mobile,canceled,,,,7- Not applicable
557835,403558,mobile,ended,,554038.0,0.0,7- Not applicable
534457,404341,mobile,canceled,,,,7- Not applicable
557819,413649,mobile,canceled,,,,7- Not applicable
550490,408144,mobile,canceled,,,,7- Not applicable
555703,391926,connect,canceled,,,,7- Not applicable
557605,401101,mobile,canceled,,,,7- Not applicable
557579,383485,mobile,canceled,,,,7- Not applicable
550300,264513,mobile,canceled,,,,7- Not applicable
547726,400323,mobile,canceled,,,,7- Not applicable
572023,411239,mobile,ended,,,,7- Not applicable
559061,310297,mobile,canceled,,,,7- Not applicable
562207,397188,mobile,canceled,,,,7- Not applicable
568107,277354,mobile,canceled,,,,7- Not applicable
567953,342738,mobile,canceled,,,,7- Not applicable
524099,396672,mobile,canceled,,,,7- Not applicable
567389,397217,connect,canceled,,564542.0,0.0,7- Not applicable
523523,285452,connect,canceled,,,,7- Not applicable
567345,347222,mobile,canceled,,,,7- Not applicable
540959,394555,connect,canceled,,,,7- Not applicable
541848,246953,mobile,canceled,,,,7- Not applicable
560305,195467,mobile,ended,,558504.0,720.0,7- Not applicable
541867,302561,connect,canceled,,,,7- Not applicable
566913,386690,mobile,canceled,,,,7- Not applicable
558173,377700,mobile,canceled,,,,7- Not applicable
540968,329307,mobile,ended,,,,7- Not applicable
566837,315607,mobile,ended,,,,7- Not applicable
541972,390520,connect,canceled,,,,7- Not applicable
533042,396242,mobile,canceled,,,,7- Not applicable
533023,336935,connect,canceled,,,,7- Not applicable
545262,409543,mobile,canceled,,,,7- Not applicable
560930,376373,mobile,ended,,,,7- Not applicable
541107,356750,mobile,ended,,,,7- Not applicable
532477,406328,mobile,canceled,,,,7- Not applicable
532342,319043,mobile,canceled,,,,7- Not applicable
561093,403270,mobile,ended,,,,7- Not applicable
547869,288953,mobile,canceled,,,,7- Not applicable
540598,356321,mobile,ended,,,,7- Not applicable
525019,321582,mobile,canceled,,,,7- Not applicable
562113,259280,mobile,canceled,,,,7- Not applicable
540365,356481,mobile,canceled,,,,7- Not applicable
570330,361878,mobile,canceled,,,,7- Not applicable
528855,280227,connect,ended,,,,7- Not applicable
557429,321400,connect,canceled,,,,7- Not applicable
537041,407883,mobile,ended,,,,7- Not applicable
536861,378162,mobile,canceled,,,,7- Not applicable
528214,285006,mobile,ended,,,,7- Not applicable
569904,305452,mobile,canceled,,,,7- Not applicable
575931,352528,connect,canceled,,,,7- Not applicable
539846,348441,mobile,canceled,,,,7- Not applicable
539899,356481,mobile,canceled,,,,7- Not applicable
535789,354814,mobile,canceled,,,,7- Not applicable
535785,306370,mobile,ended,,,,7- Not applicable
540038,382705,mobile,canceled,,,,7- Not applicable
539959,276276,mobile,canceled,,,,7- Not applicable
535444,390211,mobile,canceled,,,,7- Not applicable
561234,299931,mobile,canceled,,,,7- Not applicable
535259,380886,mobile,ended,,,,7- Not applicable
561702,318072,mobile,canceled,,,,7- Not applicable
535232,408439,mobile,ended,,,,7- Not applicable
527278,402845,mobile,canceled,,,,7- Not applicable
561739,343003,mobile,ended,,,,7- Not applicable
568882,413011,mobile,ended,,,,7- Not applicable
526116,385295,mobile,canceled,,,,7- Not applicable
568731,290109,mobile,canceled,,,,7- Not applicable
541047,307439,mobile,canceled,,,,7- Not applicable
557716,249157,mobile,ended,,,,7- Not applicable
535708,297355,mobile,canceled,,,,7- Not applicable
566964,377603,mobile,ended,,,,7- Not applicable
534981,309503,mobile,ended,,,,7- Not applicable
558804,414491,mobile,ended,,,,7- Not applicable
537497,310534,mobile,canceled,,,,7- Not applicable
527101,284482,mobile,canceled,,,,7- Not applicable
551311,409112,mobile,ended,,,,7- Not applicable
559918,381857,connect,canceled,,558338.0,120.0,7- Not applicable
559730,314069,mobile,ended,,,,7- Not applicable
559649,413075,mobile,ended,,,,7- Not applicable
563654,352039,connect,canceled,,,,7- Not applicable
563401,396518,mobile,ended,,,,7- Not applicable
528603,401557,mobile,ended,,,,7- Not applicable
565828,401349,mobile,ended,,,,7- Not applicable
555150,298280,mobile,canceled,,,,7- Not applicable
550662,213704,mobile,canceled,,,,7- Not applicable
565923,405440,mobile,canceled,,,,7- Not applicable
536746,404862,mobile,ended,,,,7- Not applicable
558755,362571,mobile,canceled,,,,7- Not applicable
554743,219972,mobile,canceled,,,,7- Not applicable
550777,364652,connect,canceled,,,,7- Not applicable
563325,383915,mobile,canceled,,,,7- Not applicable
558628,396435,connect,canceled,,550343.0,420.0,7- Not applicable
528879,307983,connect,canceled,,537437.0,570.0,7- Not applicable
566386,370110,mobile,canceled,,,,7- Not applicable
551591,304055,mobile,ended,,,,7- Not applicable
563144,251447,connect,canceled,,,,7- Not applicable
554460,320966,mobile,ended,,,,7- Not applicable
558401,367302,connect,canceled,,,,7- Not applicable
525887,379223,mobile,ended,,,,7- Not applicable
564724,387544,mobile,canceled,,,,7- Not applicable
560273,275364,connect,canceled,,553244.0,240.0,7- Not applicable
565138,222819,mobile,canceled,,,,7- Not applicable
550723,380886,mobile,ended,,545855.0,120.0,7- Not applicable
506446,400193,mobile,canceled,,,,7- Not applicable
538224,340014,connect,canceled,,534999.0,180.0,7- Not applicable
556327,349209,mobile,canceled,,,,7- Not applicable
550964,229360,mobile,canceled,,,,7- Not applicable
564216,381361,mobile,canceled,,,,7- Not applicable
564238,376124,mobile,ended,,,,7- Not applicable
564320,191239,mobile,ended,,,,7- Not applicable
555038,193354,mobile,ended,,,,7- Not applicable
522622,308421,mobile,canceled,,,,7- Not applicable
522798,384407,mobile,canceled,,,,7- Not applicable
555677,378931,mobile,ended,,,,7- Not applicable
566479,412522,mobile,canceled,,,,7- Not applicable
564029,372967,mobile,canceled,,,,7- Not applicable
564080,325154,mobile,canceled,,,,7- Not applicable
523567,334828,mobile,ended,,,,7- Not applicable
538079,332191,mobile,canceled,,,,7- Not applicable
564593,406126,connect,canceled,,,,7- Not applicable
564478,295783,connect,ended,,,,7- Not applicable
524740,345893,mobile,ended,,,,7- Not applicable
537435,204781,mobile,ended,,,,7- Not applicable
564734,368800,mobile,canceled,,,,7- Not applicable
555262,400970,mobile,ended,,,,7- Not applicable
555257,409734,mobile,canceled,,,,7- Not applicable
560427,411516,mobile,ended,,,,7- Not applicable
564132,317283,mobile,ended,,,,7- Not applicable
554590,319866,mobile,ended,,,,7- Not applicable
566560,407870,mobile,ended,,,,7- Not applicable
554382,395853,mobile,ended,,,,7- Not applicable
566616,305525,connect,canceled,,,,7- Not applicable
553033,381331,mobile,ended,,,,7- Not applicable
553240,362608,mobile,ended,,,,7- Not applicable
546141,386722,mobile,canceled,,544832.0,210.0,7- Not applicable
546322,409628,mobile,canceled,,,,7- Not applicable
548536,410989,mobile,canceled,,,,7- Not applicable
548573,404984,mobile,ended,,,,7- Not applicable
560995,401666,mobile,canceled,,,,7- Not applicable
535299,222874,mobile,ended,,,,7- Not applicable
560827,401740,mobile,canceled,,,,7- Not applicable
560275,351836,mobile,canceled,,,,7- Not applicable
546819,334190,connect,canceled,,547969.0,210.0,7- Not applicable
559922,338940,mobile,ended,,556330.0,180.0,7- Not applicable
546017,406902,mobile,canceled,,,,7- Not applicable
546925,404129,connect,canceled,,,,7- Not applicable
546944,398521,mobile,canceled,,,,7- Not applicable
547004,402989,connect,canceled,,,,7- Not applicable
549128,367632,connect,canceled,,545710.0,0.0,7- Not applicable
554021,411852,mobile,ended,,,,7- Not applicable
568039,384708,mobile,canceled,,,,7- Not applicable
556491,390608,connect,ended,,,,7- Not applicable
549299,319866,connect,canceled,,,,7- Not applicable
549460,345080,connect,canceled,,550757.0,720.0,7- Not applicable
559532,311834,connect,canceled,,,,7- Not applicable
559342,311834,connect,canceled,,,,7- Not applicable
567122,388795,mobile,canceled,,,,7- Not applicable
567032,412464,mobile,canceled,,,,7- Not applicable
553959,398733,mobile,canceled,,,,7- Not applicable
563480,263907,mobile,canceled,,,,7- Not applicable
567696,392656,mobile,ended,,,,7- Not applicable
553443,389994,mobile,canceled,,,,7- Not applicable
551339,399489,mobile,canceled,,,,7- Not applicable
551695,374293,mobile,canceled,,,,7- Not applicable
562818,348125,mobile,canceled,,,,7- Not applicable
551868,409330,mobile,ended,,,,7- Not applicable
535988,319579,mobile,canceled,,,,7- Not applicable
557942,329331,mobile,ended,,,,7- Not applicable
562681,375755,mobile,canceled,,,,7- Not applicable
547305,223783,connect,canceled,,,,7- Not applicable
567180,367926,connect,canceled,,,,7- Not applicable
567187,409364,mobile,ended,,,,7- Not applicable
557733,378239,mobile,canceled,,,,7- Not applicable
552312,384045,mobile,canceled,,,,7- Not applicable
561639,351302,mobile,canceled,,,,7- Not applicable
562470,377968,mobile,canceled,,,,7- Not applicable
567356,399653,mobile,canceled,,,,7- Not applicable
553919,385378,mobile,canceled,,,,7- Not applicable
557607,346423,mobile,canceled,,,,7- Not applicable
553727,355275,mobile,canceled,,,,7- Not applicable
552247,244848,connect,canceled,,,,7- Not applicable
553677,392147,mobile,canceled,,,,7- Not applicable
557337,324451,mobile,canceled,,,,7- Not applicable
545597,378522,mobile,canceled,,,,7- Not applicable
548104,375915,mobile,canceled,,,,7- Not applicable
545824,343983,mobile,ended,,,,7- Not applicable
557202,305189,mobile,canceled,,,,7- Not applicable
553522,224455,mobile,ended,,548607.0,210.0,7- Not applicable
551689,341610,mobile,canceled,,,,7- Not applicable
545338,315694,mobile,canceled,,,,7- Not applicable
560351,367426,mobile,ended,,,,7- Not applicable
